"STATION","NAME","DATE","ACSH","AWND","DAPR","FMTM","MDPR","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","TSUN","WDF1","WDF2","WDF5","WSF1","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT11","WT14","WT16","WT18"
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2004-09-09",,"0.22",," 1427",," 1408","0.00",,,"40","56","24",,"    0",,"  230","  230",,"4.9","6.0",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2004-09-10",,"2.01",," 1543",," 1532","0.00",,,"38","51","24",,"    0",,"  310","  310",,"8.9","12.1",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2004-09-11",,"1.79",," 1512",," 1356","0.00",,,"37","51","23",,"    0",,"  320","  320",,"8.9","12.1",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2004-09-12",,"2.68",," 2054",," 2039","0.00",,,"37","50","23",,"    0",,"  230","  260",,"15.0","21.0",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2004-09-13",,"5.82",," 1404",," 1615","0.37",,,"39","41","37",,"    0",,"  270","  280",,"12.1","16.1",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2004-09-14",,"4.03",," 1022",," 1123","0.39",,,"37","39","35",,"    0",,"  280","  290",,"8.1","10.1",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2004-09-15",,"4.92",," 1541",," 1656","0.00",,,"37","43","31",,"    0",,"   20","  340",,"15.0","17.9",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2004-09-16",,"5.37",," 1719",," 1906","0.00",,,"33","36","29",,"    0",,"  350","  360",,"12.1","16.1",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2004-09-17",,"2.01",," 0158",," 0148","0.00",,,"33","37","28",,"    0",,"  300","  310",,"10.1","13.0",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2004-09-18",,"6.26",," 0848",," 0848","0.00",,,"37","49","24",,"    0",,"   70","   70",,"15.0","17.0",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2004-09-19",,"8.95",," 1119",," 1054","0.00",,,"36","49","23",,"    0",,"   70","   60",,"17.0","21.0",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2004-09-20",,"5.14",," 0021",," 1841","0.08",,,"43","51","34",,"    0",,"   60","  320",,"13.0","15.0",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2004-09-21",,"8.50",," 2336",," 2320","0.04",,,"40","45","35",,"    0",,"   70","   60",,"17.9","21.9",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2004-09-22",,"12.53",," 1209",," 0431","0.00",,,"44","52","35",,"    0",,"   70","   60",,"19.9","23.9",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2004-09-23",,"6.93",," 1104",," 1507","0.03",,,"36","43","28",,"    0",,"  230","  280",,"15.0","21.0",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2004-09-24",,"6.49",," 1650",," 1644","0.00",,,"33","43","22",,"    0",,"  200","  190",,"17.9","25.1",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2004-09-25",,"6.04",," 0228",," 0227","0.00",,,"34","42","26",,"    0",,"  210","  200",,"16.1","19.9",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2004-09-26",,"8.95",," 1625",," 1624","0.14",,,"36","41","30",,"    0",,"  240","  240",,"19.9","28.0",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2004-09-27",,"8.05",," 2352",," 2342","0.01",,,"31","34","28",,"    0",,"  220","  210",,"16.1","21.9",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2004-09-28",,"3.13",," 0002",," 0002","0.01",,,"29","36","21",,"    0",,"  230","  230",,"16.1","19.9",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2004-09-29",,"15.21",," 1302",," 1503","0.00",,,"28","37","18",,"    0",,"   70","   70",,"25.9","32.0",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2004-09-30",,"12.08",," 2007",," 2006","0.23",,,"36","39","32",,"    0",,"  220","  230",,"19.9","25.1",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2004-10-01",,"6.04",," 0004",," 0003","0.00",,,"30","33","27",,"    0",,"  230","  220",,"16.1","21.0",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2004-10-02",,"15.21",," 2313",," 2311","0.02",,,"33","37","28",,"    0",,"   60","   60",,"25.9","32.0",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2004-10-03",,"12.97",," 1143",," 1141","0.00",,,"41","47","35",,"    0",,"   70","   70",,"21.0","25.1",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2004-10-04",,"6.49",," 0151",," 0145","0.00",,,"43","56","30",,"    0",,"   70","   70",,"16.1","19.9",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2004-10-05",,"2.46",," 1438",," 1401","0.00",,,"36","48","24",,"    0",,"  310","  300",,"12.1","14.1",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2004-10-06",,"2.91",," 1728",," 1743","0.00",,,"33","42","24",,,,"  330","  330",,"12.1","17.0",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2004-10-07",,"3.80",," 1151",," 1349","0.00",,,"35","41","29",,,,"  290","  360",,"8.1","8.9",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2004-10-08",,"2.91",," 1605",," 1242","0.00",,,"36","44","27",,,,"   60","   80",,"14.1","17.9",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2004-10-09",,"7.61",," 1023",," 1028","0.00",,,"35","46","23",,,,"   60","   60",,"19.9","23.0",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2004-10-10",,"2.01",," 0920",," 0916","0.01",,,"33","38","28",,,,"  320","  310",,"8.9","12.1",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2004-10-11",,"3.80",," 1240",," 1238","0.00",,,"36","45","27",,,,"   80","   80",,"14.1","17.0",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2004-10-12",,"6.04",," 1443",," 1439","0.00",,,"32","38","26",,"    0",,"  320","  310",,"17.9","23.0",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2004-10-13",,"4.92",," 2207",," 2208","0.00",,,"29","34","24",,"    0",,"  320","  320",,"12.1","14.1",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2004-10-14",,"5.37",," 0317",," 0319","0.95",,,"28","31","24",,,,"  310","  320",,"15.0","17.9",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2004-10-15",,"8.95",," 1426",," 1415","0.01",,,"33","38","27",,"    0",,"   70","   80",,"16.1","19.9",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2004-10-16",,"2.46",," 1109",," 1111","0.01",,,"30","33","26",,"    0",,"  280","  300",,"8.9","12.1",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2004-10-17",,"5.37",," 1427",," 1417","0.00",,,"32","39","24",,"    0",,"   60","   80",,"17.0","21.0",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2004-10-18",,"15.43",," 1943",," 1008","0.00",,,"28","32","24",,"    0",,"   70","   70",,"25.1","31.1",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2004-10-19",,"6.71",," 1404",," 1352","0.13",,,"34","41","26",,"    0",,"  220","  230",,"16.1","21.0",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2004-10-20",,"7.61",," 1137",," 1136","0.00",,,"29","34","24",,"    0",,"   70","   80",,"15.0","17.0",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2004-10-21",,"4.92",," 2049",," 2359","0.15",,,"31","34","27",,"    0",,"  240","  230",,"8.9","13.0",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2004-10-22",,"7.16",," 2354",," 2352","0.12",,,"26","32","19",,"    0",,"   80","   70",,"14.1","16.1",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2004-10-23",,"14.76",," 1359",," 1346","0.01",,,"28","30","25",,"    0",,"   70","   70",,"19.9","23.0",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2004-10-24",,"3.80",," 0240",," 0027","0.01",,,"27","30","24",,"    0",,"   70","   70",,"14.1","16.1",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2004-10-25",,"6.04",," 2239",," 2339","0.02",,,"29","31","26",,"    0",,"   70","   70",,"21.9","25.9",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2004-10-26",,"10.51",," 2355",," 0054","0.13",,,"30","32","28",,"    0",,"   70","   70",,"21.0","25.1",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2004-10-27",,"4.03",," 1342",," 1308","0.00",,,"23","33","13",,"    0",,"   70","   80",,"14.1","17.0",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2004-10-28",,"4.47",," 2330",," 2322","0.00",,,"19","26","11",,"    0",,"  310","  330",,"10.1","13.0",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2004-10-29",,"5.59",," 0358",," 1150","0.06",,,"21","23","18",,"    0",,"  290","  290",,"14.1","17.0",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2004-10-30",,"1.79",," 2355",," 2345","0.04",,,"19","22","15",,"    0",,"   80","   80",,"6.0","6.9",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2004-10-31",,"4.47",," 1713",," 1713","0.03",,,"13","18","7",,"    0",,"  290","  300",,"8.9","13.0",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2004-11-01",,"4.47",," 0402",," 0401","0.00",,,"0","9","5",,"    0",,"  240","  230",,"8.1","12.1",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2004-11-02",,"10.74",," 2103",," 1944","0.01",,,"0","12","3",,"    0",,"   70","   70",,"25.9","32.0",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2004-11-03",,"9.84",," 2224",," 0228","0.01",,,"15","20","9",,"    0",,"  230","   70",,"19.9","25.1",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2004-11-04",,"4.70",," 0659",," 0647","0.00",,,"0","9","-1",,"    0",,"  240","  250",,"17.0","23.0",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2004-11-05",,"7.16",," 2235",," 2235","0.06",,,"0","7","-2",,"    0",,"   80","   70",,"13.0","14.1",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2004-11-06",,"7.61",," 2310",," 2320","0.06",,,"0","7","-4",,"    0",,"   70","   70",,"21.9","25.1",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2004-11-07",,"15.66",," 0917",," 1147","0.00",,,"0","14","-1",,"    0",,"   70","   70",,"23.9","29.1",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2004-11-08",,"4.70",," 0119",," 0037","0.00",,,"0","14","-11",,"    0",,"   60","   50",,"14.1","17.9",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2004-11-09",,"12.53",," 1533",," 0903","0.00",,,"10","22","-2",,,,"   70","   80",,"23.0","28.0",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2004-11-10",,"6.49",," 2046",," 2055","0.05",,,"13","16","9",,,,"  300","  320",,"16.1","17.9",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2004-11-11",,"2.91",," 0248",," 0252","0.00",,,"15","20","9",,,,"  300","  300",,"12.1","15.0",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2004-11-12",,"6.26",," 0422",," 0422","0.04",,,"19","25","13",,,,"  310","  310",,"12.1","14.1",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2004-11-13",,"3.58",," 2329",," 2325","0.11",,,"12","15","8",,,,"   80","   70",,"8.1","8.9",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2004-11-14",,"8.28",," 1423",," 1416","0.00",,,"13","28","-2",,,,"   70","   90",,"25.9","33.1",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2004-11-15",,"1.57",," 2244",," 0113","0.00",,,"2","8","-5",,"    0",,"  290","  280",,"8.9","10.1",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2004-11-16",,"6.04",," 0444",," 0445","0.09",,,"8","11","5",,,,"   90","  100",,"12.1","13.0",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2004-11-17",,"6.71",," 2048",," 2047","0.00",,,"7","17","-3",,,,"   70","   70",,"16.1","17.9",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2004-11-18",,"8.72",," 0926",," 0925","0.00",,,"11","23","-1",,,,"   70","   70",,"21.9","28.0",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2004-11-19",,"11.41",," 1357",," 1356","0.02",,,"18","32","3",,,,"   70","   70",,"23.0","28.0",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2004-11-20",,"7.61",," 0852",," 1319","0.00",,,"18","28","7",,,,"   70","   80",,"17.9","21.0",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2004-11-21",,"10.96",," 1801",," 1756","0.01",,,"20","25","14",,,,"   70","   70",,"21.0","25.9",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2004-11-22",,"17.45",," 1505",," 1455","0.00",,,"23","24","21",,"    0",,"   70","   70",,"23.0","28.0",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2004-11-23",,"14.54",," 0813",," 0822","0.00",,,"19","22","16",,"    0",,"   70","   70",,"21.9","28.0",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2004-11-24",,"8.05",," 0409",," 0408","0.00",,,"15","22","8",,"    0",,"   60","   50",,"21.0","29.1",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2004-11-25",,"0.22",," 2135",," 0851","0.00",,,"-1","8","-11",,"    0",,"  170","   20",,"4.9","6.0",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2004-11-26",,"3.36",," 1147",," 1147","0.00",,,"-1","9","-11",,"    0",,"   80","   80",,"14.1","16.1",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2004-11-27",,"4.25",," 2312",," 1855","0.00",,,"6","15","-3",,"    0",,"  310","  310",,"12.1","15.0",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2004-11-28",,"6.49",," 0457",," 0457","0.01",,,"11","15","6",,"    0",,"  310","  310",,"17.9","21.9",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2004-11-29",,"5.59",," 1603",," 1603","0.01",,,"13","24","1",,,,"   70","   70",,"16.1","17.9",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2004-11-30",,"9.17",," 2359",," 1327","0.00",,,"16","26","6",,"    0",,"   70","   70",,"19.9","23.9",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2004-12-01",,"11.63",," 0510",," 0510","0.08",,,"28","34","22",,,,"   60","   70",,"23.0","25.9",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2004-12-02",,"7.38",," 1648",," 1720","0.09",,,"15","22","7",,,,"  320","  320",,"17.9","23.9",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2004-12-03",,"3.36",," 0444",," 0444","0.03",,,"2","7","-4",,,,"  340","  340",,"12.1","14.1",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2004-12-04",,"2.46",," 2213",," 2213","0.00",,,"-11","-2","-19",,,,"   60","   70",,"10.1","14.1",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2004-12-05",,"0.22",," 0610",," 0609","0.00",,,"-23","-15","-30",,,,"  180","  170",,"8.9","12.1",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2004-12-06",,"1.79",," 1313",," 1312","0.00",,,"-15","0","-29",,,,"   50","   60",,"8.1","10.1",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2004-12-07",,"4.70",," 1436",," 1435","0.00",,,"-5","-1","-9",,"    0",,"  310","  300",,"8.9","12.1",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2004-12-08",,"1.79",," 1939",," 1932","0.00",,,"-2","5","-8",,,,"   40","   20",,"8.1","12.1",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2004-12-09",,"2.46",," 0749",," 0748","0.00",,,"-6","5","-17",,,,"   50","   70",,"8.9","13.0",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2004-12-10",,"0.00",," 0436",," 0436","0.00",,,"-16","-11","-21",,,,"  190","  190",,"4.9","4.9",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2004-12-11",,"2.46",," 2352",," 2210","0.00",,,"-13","-4","-22",,,,"  270","  280",,"10.1","14.1",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2004-12-12",,"1.57",," 0019",," 0037","0.00",,,"-10","-3","-17",,,,"  280","  280",,"10.1","14.1",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2004-12-13",,"1.79",," 2348",," 2355","0.00",,,"-5","4","-15",,,,"  310","  310",,"8.9","10.1",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2004-12-14",,"4.70",," 1726",," 1721","0.01",,,"-2","5","-10",,,,"   80","   60",,"10.1","13.0",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2004-12-15",,"2.91",," 2141",," 2140","0.00",,,"-1","9","-11",,"    0",,"  310","  300",,"10.1","14.1",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2004-12-16",,"3.13",," 1907",," 1332","0.00",,,"5","9","0",,,,"  210","  320",,"8.1","10.1",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2004-12-17",,"3.80",," 0715",," 0632","0.01",,,"3","9","-4",,,,"  320","  310",,"8.9","12.1",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2004-12-18",,"1.57",," 2318",," 2317","0.00",,,"3","12","-6",,,,"  270","  260",,"12.1","16.1",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2004-12-19",,"2.01",," 0047",," 0045","0.18",,,"9","13","4",,"    0",,"  280","  280",,"10.1","14.1",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2004-12-20",,"1.34",," 2316",," 2315","0.03",,,"-2","8","-13",,"    0",,"   70","   70",,"6.9","8.1",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2004-12-21",,"1.34",," 2359",," 2357","0.00",,,"-2","12","-17",,"    0",,"   60","   60",,"10.1","13.0",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2004-12-22",,"8.28",," 0251",," 0335","0.01",,,"13","22","4",,"    0",,"   60","   70",,"25.9","32.0",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2004-12-23",,"9.40",," 0543",," 0551","0.04",,,"-1","15","-17",,"    0",,"  260","  270",,"17.9","25.9",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2004-12-24",,"4.47",," 2056",," 0038","0.00",,,"-27","-17","-37",,"    0",,"   70","  240",,"14.1","17.9",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2004-12-25",,"8.05",," 0332",," 0332","0.00",,,"-16","-6","-27",,"    0",,"   70","   70",,"21.9","25.1",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2004-12-26",,"10.74",," 1325",," 1325","0.20",,,"-1","10","-12",,,,"   70","   70",,"21.0","23.0",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2004-12-27",,"3.36",," 0028",," 0017","0.00",,,"5","10","-1",,,,"   70","   60",,"14.1","16.1",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2004-12-28",,"6.71",," 1934",," 2032","0.01",,,"1","8","-7",,,,"  290","  300",,"17.0","21.0",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2004-12-29",,"9.17",," 2142",," 2140","0.00",,,"-13","-3","-22",,,,"   70","   70",,"19.9","23.0",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2004-12-30",,"17.67",," 1609",," 1608","0.00",,,"-3","6","-12",,,,"   70","   60",,"29.1","36.9",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2004-12-31",,"15.43",," 2137",," 1343","0.00",,,"5","6","4",,"    0",,"   70","   60",,"21.9","25.9",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2005-01-01",,"17.22",," 2054",," 2106","0.00",,,"7","11","3",,"    0",,"   60","   70",,"29.1","34.9",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2005-01-02",,"14.09",," 1713",," 1617","0.12",,,"14","17","10",,"    0",,"   70","   50",,"23.0","29.1",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2005-01-03",,"10.74",," 0559",," 0558","0.26",,,"23","29","16",,"    0",,"   60","   60",,"25.1","31.1",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2005-01-04",,"4.92",," 2315",," 2315","0.37",,,"25","27","22",,"    0",,"  220","  220",,"15.0","19.9",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2005-01-05",,"10.96",," 1223",," 1222","0.03",,,"26","30","22",,"    0",,"  230","  230",,"25.1","34.9",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2005-01-06",,"11.41",," 1447",," 1446","0.05",,,"28","33","23",,"    0",,"  240","  240",,"19.9","29.1",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2005-01-07",,"5.82",," 2212",," 0508","0.00",,,"24","27","21",,"    0",,"  290","  260",,"10.1","16.1",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2005-01-08",,"4.92",," 1957",," 1941","0.00",,,"17","26","8",,"    0",,"  300","  290",,"12.1","16.1",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2005-01-09",,"7.38",," 1754",," 1801","0.00",,,"9","25","-7",,"    0",,"  250","  260",,"14.1","21.0",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2005-01-10",,"3.36",," 2119",," 2119","0.00",,,"-23","-6","-40",,"    0",,"   70","   70",,"8.9","8.9",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2005-01-11",,"0.67",," 0709",," 0706","0.01",,,"-43","-37","-50",,"    0",,"  110","  100",,"6.0","6.9",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2005-01-12",,"0.00",," 2234",," 1428","0.00",,,"-49","-45","-53",,"    0",,"  210","  320",,"2.9","4.9",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2005-01-13",,"5.82",," 2317",," 1840","0.00",,,"-29","-9","-49",,"    0",,"   70","   80",,"19.9","25.1",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2005-01-14",,"10.29",," 0012",," 0627","0.23",,,"-8","-4","-12",,"    0",,"   60","   50",,"17.9","21.9",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2005-01-15",,"4.92",," 0710",," 0714","0.13",,,"-23","-10","-36",,"    0",,"  310","  320",,"13.0","14.1",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2005-01-16",,"1.12",," 2248",," 2248","0.01",,,"-21","0","-42",,"    0",,"  300","  300",,"8.9","10.1",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2005-01-17",,"8.05",," 2359",," 2337","0.00",,,"-11","6","-29",,"    0",,"   60","   70",,"17.9","23.9",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2005-01-18",,"19.69",," 0142",," 2216","0.00",,,"-6","0","-12",,"    0",,"   60","   60",,"25.1","30.0",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2005-01-19",,"20.80",," 1020",," 1036","0.00",,,"-6","-3","-9",,"    0",,"   60","   50",,"30.0","36.9",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2005-01-20",,"19.24",," 0352",," 0209","0.00",,,"1","6","-4",,"    0",,"   70","   60",,"25.9","34.9",,,,,,,,,,,,,
"USW00026435","NENANA MUNICIPAL AIRPORT, AK US","2005-01-21",,"15.21",," 0955",," 1011","0.00",,,"15","24","6",,"    0",,"   60","   60",,"25.9","31.1",,,,,,,,,,,,,
